name,type,height,classify,gender,weight,ability,description,evolution,img
 버섯모,풀;격투,1.2,버섯,b,39.2,포자;포이즌힐,독 포자를 뿌려 들이마시고 괴로워하는 상대에게 강렬한 펀치를 날린다.,285;버섯꼬;286;버섯모,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/028601.png
 게을로,노말,0.8,게으름뱅이,b,24,게으름,하루 중 20시간을 잔다. 보고 있는 상대의 졸음을 유도하는 것도 가지고 있는 능력 중 하나.,287;게을로;288;발바로;289;게을킹,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/028701.png
 발바로,노말,1.4,성난원숭이,b,46.5,의기양양,몸을 움직이지 않으면 스트레스가 너무 쌓여서 상태가 나빠져 버린다.,287;게을로;288;발바로;289;게을킹,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/028801.png
 게을킹,노말,2,나태,b,130.5,게으름,세계에서 제일 게으르지만 쌓인 에너지를 한 번에 표출하면 무서울 정도의 파워를 발휘한다.,287;게을로;288;발바로;289;게을킹,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/028901.png
 토중몬,벌레;땅,0.5,신참,b,5.5,복안,땅 밑에서 성장한다. 거의 보이지 않는 눈 대신 더듬이로 상황을 살핀다.,290;토중몬;291;아이스크,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/029001.png
 아이스크,벌레;비행,0.8,시노비,b,12,가속,매우 고속으로 움직이므로 모습이 보이지 않게 될 때가 있다. 수액에 모여든다.,290;토중몬;291;아이스크,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/029101.png
 껍질몬,벌레;고스트,0.8,허물,u,1.2,불가사의부적,허물 속으로 영혼이 들어갔다. 등에 난 틈새로 들여다보면 영혼을 빼앗겨 버린다고 한다.,290;토중몬;291;아이스크,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/029201.png
 소곤룡,노말,0.6,속삭임,b,16.3,방음,평소에는 속삭이는 듯한 울음소리를 낸다. 불안해지면 제트기와 같은 음량으로 울어 댄다.,293;소곤룡;294;노공룡;295;폭음룡,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/029301.png
 노공룡,노말,1,큰목소리,b,40.5,방음,큰 소리의 충격파로 트럭을 뒤집어 버린다. 발을 쿵쾅거리며 파워를 올린다.,293;소곤룡;294;노공룡;295;폭음룡,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/029401.png
 폭음룡,노말,1.5,소음,b,84,방음,폭음룡이 울부짖는 소리는 10km 전방까지 닿는다. 몸 곳곳의 구멍에서 갖가지 소리를 낸다.,293;소곤룡;294;노공룡;295;폭음룡,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/029501.png
 마크탕,격투,1,근성,b,86.4,두꺼운지방;근성,힘든 수행을 반복하며 강해진다. 어떤 공격도 참아 내는 근성의 포켓몬이다.,296;마크탕;297;하리뭉,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/029601.png
 하리뭉,격투,2.3,손바닥치기,b,253.8,두꺼운지방;근성,힘겨루기를 매우 좋아한다. 달리는 열차를 손바닥치기로 멈추게 하는 파워를 가졌다.,296;마크탕;297;하리뭉,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/029701.png
 루리리,노말;페어리,0.2,물방울,b,2,두꺼운지방;천하장사,고무공처럼 잘 튀는 꼬리를 휘두르며 자신보다도 커다란 상대에게 맞선다.,298;루리리;183;마릴;184;마릴리,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/029801.png
 코코파스,바위,1,컴퍼스,b,97,옹골참;자력,코가 자석으로 되어 있으므로 항상 북극 방향으로 얼굴을 향하고 있는 포켓몬이다.,299;코코파스;476;대코파스,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/029901.png
 에나비,노말,0.6,작은고양이,b,11,헤롱헤롱바디;노말스킨,움직이는 것을 무심코 쫓아간다. 자신의 꼬리를 쫓아서 똑같은 장소를 빙글빙글 돈다.,300;에나비;301;델케티,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/030001.png
 델케티,노말,1.1,새침떼기,b,32.6,헤롱헤롱바디;노말스킨,아름다운 털을 가지고 있어서 여성 트레이너들에게 매우 인기 있다. 정해진 거처를 갖고 있지 않다.,300;에나비;301;델케티,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/030101.png
 깜까미,악;고스트,0.5,어둠,b,11,날카로운눈;시간벌기,어두운 동굴에 거처를 만들고 예리한 손톱을 써서 보석을 파내어 먹는다.,302;깜까미;302;메가깜까미,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/030201.png
 메가깜까미,악;고스트,0.5,어둠,b,161,매직미러,메가진화의 영향을 받아서 거대화한 가슴의 보석은 어떤 공격도 튕겨낸다.,302;깜까미;302;메가깜까미,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/030202.png
 입치트,강철;페어리,0.6,배반,b,11.5,괴력집게;위협,뿔이 변형되어 생긴 큰 턱이 머리에 달려 있다. 철골을 물어서 끊어 버린다.,303;입치트;303;메가입치트,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/030301.png
 메가입치트,강철;페어리,1,배반,b,23.5,천하장사,얌전한 얼굴로 상대를 방심하게 만들고 큰 턱으로 덥석 문다. 한번 물면 절대로 놓지 않는다.,303;입치트;303;메가입치트,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/030302.png
 가보리,강철;바위,0.4,철갑옷,b,60,옹골참;돌머리,평소에는 산속에서 살고 있지만 배가 고프면 산기슭에 나타나 선로나 차를 먹어 버린다.,304;가보리;305;갱도라;306;보스로라,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/030401.png
 갱도라,강철;바위,0.9,철갑옷,b,120,옹골참;돌머리,철광석을 파내어 먹는다. 강철의 몸을 서로 부딪치며 영역 싸움을 하는 습성이 있다.,304;가보리;305;갱도라;306;보스로라,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/030501.png
 보스로라,강철;바위,2.1,철갑옷,b,360,옹골참;돌머리,강철의 뿔로 단단한 암반을 무너뜨리며 식량이 되는 철을 찾아서 터널을 판다.,304;가보리;305;갱도라;306;보스로라,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/030601.png
 메가보스로라,강철,2.2,철갑옷,b,395,필터,산을 통째로 영역으로 한다. 상처가 많은 보스로라일수록 많이 싸웠다는 것이므로 얕볼 수 없다.,304;가보리;305;갱도라;306;보스로라,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/030602.png
 요가랑,격투;에스퍼,0.6,명상,b,11.2,순수한힘,매일 요가 수행을 거르지 않는다. 명상을 통해서 정신력을 높인다.,307;요가랑;308;요가램,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/030701.png
 요가램,격투;에스퍼,1.3,명상,b,31.5,순수한힘,요가 수행으로 단련된 사이코 파워로 상대의 움직임을 예상할 수 있다.,307;요가랑;308;요가램,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/030801.png
 메가요가램,격투;에스퍼,1.3,명상,b,31.5,순수한힘,춤추는 듯한 우아한 움직임으로 공격을 피하며 상대에게 강력한 일격을 선사한다.,307;요가랑;308;요가램,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/030802.png
 썬더라이,전기,0.6,천둥번개,b,15.2,정전기;피뢰침,털에 모은 전기를 써서 근육을 자극함으로써 순발력을 높인다.,309;썬더라이;310;썬더볼트,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/030901.png
 썬더볼트,전기,1.5,방전,b,40.2,정전기;피뢰침,갈기를 통해 전기를 방출한다. 머리 위에 번개 구름을 만들고 천둥 번개를 떨어뜨려 공격한다.,309;썬더라이;310;썬더볼트,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/031001.png
 메가썬더볼트,전기,1.8,방전,b,44,위협,좀처럼 사람 앞에 모습을 드러내지 않는다. 번개가 떨어진 곳에 보금자리가 있다고 한다.,309;썬더라이;310;썬더볼트,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/031002.png
 플러시,전기,0.4,응원,b,4.2,플러스,스파크를 톡톡 만들어 동료를 응원한다. 전신주에서 전기를 흡수한다.,NA,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/031101.png
 마이농,전기,0.4,응원,b,4.2,마이너스,동료를 응원하는 습성이 있다. 질 것 같아지면 몸에서 내는 스파크의 수가 점점 늘어난다.,NA,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/031201.png
 볼비트,벌레,0.7,반딧불,m,17.7,발광;벌레의알림,밤이 되면 엉덩이를 빛나게 해 동료와 대화한다. 네오비트가 내는 달콤한 향기를 매우 좋아한다.,NA,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/031301.png
 네오비트,벌레,0.6,반딧불,f,17.7,둔감;색안경,달콤한 향기로 볼비트를 유도해서 밤하늘에 빛의 사인을 그린다.,NA,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/031401.png
 로젤리아,풀;독,0.3,가시,b,2,자연회복;독가시,맑은 물을 마시고 자란 로젤리아는 산뜻한 색상의 꽃을 피우는 것으로 알려져 있다.,406;꼬몽울;315;로젤리아;407;로즈레이드,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/031501.png
 꼴깍몬,독,0.4,밥통,b,10.3,해감액;점착,무엇이든 소화하는 위를 가졌다. 소화할 때 발생하는 가스는 강렬한 악취가 난다.,316;꼴깍몬;317;꿀꺽몬,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/031601.png
 꿀꺽몬,독,1.7,독봉지,b,80,해감액;점착,입에 들어가는 크기의 것이라면 무엇이든 통째로 삼킨다. 특수한 위액으로 무엇이든 소화한다.,316;꼴깍몬;317;꿀꺽몬,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/031701.png
 샤프니아,물;악,0.8,사나움,b,20.8,까칠한피부,영역에 침입한 상대를 집단으로 공격한다. 날카로운 이빨은 보트의 밑바닥도 물어뜯는다.,318;샤프니아;319;샤크니아,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/031801.png
 샤크니아,물;악,1.8,난폭,b,88.8,까칠한피부,철판도 물어뜯는 이빨을 가졌으며 헤엄치는 속도는 시속 120km다. 별명은 바다의 건달이다.,318;샤프니아;319;샤크니아,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/031901.png
 메가샤크니아,물;악,2.5,난폭,b,130.3,옹골찬턱,머리에 돋아난 가시는 이빨이 변화한 것이다. 상처 입고 부러져도 그 자리에 몇 번이고 생겨난다.,318;샤프니아;319;샤크니아,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/031902.png
 고래왕자,물,2,둥근고래,b,130,수의베일;둔감,맑은 날에는 모래 해변에 올라가 공처럼 튀면서 논다. 코에서 물을 뿜어낸다.,320;고래왕자;321;고래왕,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/032001.png
 고래왕,물,14.5,뜸고래,b,398,수의베일;둔감,제일 큰 포켓몬이다. 숨을 들이쉬지 않고 3000m의 깊이까지 잠수할 수 있다.,320;고래왕자;321;고래왕,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/032101.png
 둔타,불꽃;땅,0.7,둔감,b,24,둔감;단순,1200도의 마그마가 체내에서 끓고 있다. 추워지면 마그마가 굳어서 움직임이 둔해진다.,322;둔타;323;폭타,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/032201.png
 폭타,불꽃;땅,1.9,분화,b,220,마그마의무장;하드록,화산의 분화구에서 생활한다. 10년마다 등의 혹이 대분화하는 것으로 유명하다.,322;둔타;323;폭타,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/032301.png
 메가폭타,불꽃;땅,2.5,분화,b,320.5,우격다짐,등의 혹 모양 화산은 10년마다 대분화하나 심하게 화가 나도 분화한다.,322;둔타;323;폭타,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/032302.png
 코터스,불꽃,0.5,석탄,b,80.4,하얀연기;가뭄,등껍질 안에서 석탄을 태운다. 적에게 공격받으면 검은 연기를 흩뿌리고 도망친다.,NA,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/032401.png
 피그점프,에스퍼,0.7,바운스,b,30.6,두꺼운지방;마이페이스,뛰어오르는 것을 멈추면 죽는다고 한다. 머리에 이고 있는 진주가 사이코 파워를 증폭시켜 준다.,325;피그점프;326;피그킹,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/032501.png
 피그킹,에스퍼,0.9,조작,b,71.5,두꺼운지방;마이페이스,상대를 조종할 때 사용하는 이상한 스텝은 옛날에 외국에서 크게 유행했던 적이 있다.,325;피그점프;326;피그킹,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/032601.png
 얼루기,노말,1.1,얼룩팬더,b,5,마이페이스;갈지자걸음,똑같은 얼룩무늬의 얼루기는 없다. 휘청휘청거리는 걸음걸이로 상대의 노림수를 피한다.,NA,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/032701.png
 톱치,땅,0.7,개미지옥,b,15,괴력집게;개미지옥,사막에 만든 원뿔형의 구멍 밑바닥에서 먹이가 빠져 떨어지는 것을 계속 기다린다.,328;톱치;329;비브라바;330;플라이곤,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/032801.png
 비브라바,땅;드래곤,1.1,진동,b,15.3,부유,날개를 격하게 진동시켜서 초음파를 낸다. 사람도 두통을 일으킬 정도로 강력하다.,328;톱치;329;비브라바;330;플라이곤,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/032901.png
 플라이곤,땅;드래곤,2,정령,b,82,부유,강렬한 날개의 움직임이 모래바람을 일으킨다. 사막의 정령이라고 불린다.,328;톱치;329;비브라바;330;플라이곤,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/033001.png
 선인왕,풀,0.4,선인장,b,51.3,모래숨기,사막 같은 혹독한 환경을 좋아한다. 몸속에 축적된 물로 30일간 살 수 있다.,331;선인왕;332;밤선인,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/033101.png
 밤선인,풀;악,1.3,허수아비,b,77.4,모래숨기,사막의 여행자 뒤를 집단으로 쫓아 지쳐 움직이지 못하기를 기다린다.,331;선인왕;332;밤선인,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/033201.png
 파비코,노말;비행,0.4,솜새,b,1.2,자연회복,솜 같은 날개를 손질하는 일은 절대 거르지 않는다. 더러워지면 물로 깨끗하게 씻는다.,333;파비코;334;파비코리,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/033301.png
 파비코리,드래곤;비행,1.1,허밍,b,20.6,자연회복,마음이 서로 통한 사람이 있으면 부드럽고 아름다운 날개로 살짝 감싸고 허밍을 한다.,333;파비코;334;파비코리,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/033401.png
 메가파비코리,드래곤;페어리,1.5,허밍,b,20.6,페어리스킨,넓은 하늘을 느긋하게 난다. 파비코리의 아름다운 콧노래를 들으면 황홀한 꿈을 꾸는 기분이다.,333;파비코;334;파비코리,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/033402.png
 쟝고,노말,1.3,고양이족제비,b,40.3,면역,세비퍼와는 사연이 깊은 사이. 만나면 곧바로 앞발의 발톱을 펼쳐 위협한다.,NA,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/033501.png
 세비퍼,독,2.7,송곳뱀,b,52.5,탈피,단단한 바위로 칼날 같은 꼬리를 간다. 수풀에 숨어서 먹이에 접근한 다음 독 이빨로 공격한다.,NA,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/033601.png
 루나톤,바위;에스퍼,1,별똥별,u,168,부유,보름달의 밤이 되면 활발하게 활동하기 때문에 달의 변화와 관계있다고 전해진다.,NA,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/033701.png
 솔록,바위;에스퍼,1.2,별똥별,u,154,부유,태양의 분신이라는 소문이 도는 신종 포켓몬이다. 몸을 회전시켜 빛을 발한다.,NA,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/033801.png
 미꾸리,물;땅,0.4,수염물고기,b,1.9,둔감;위험예지,2개의 수염은 민감한 레이더이다. 진흙으로 탁해진 물속에서도 먹이의 위치를 감지한다.,339;미꾸리;340;메깅,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/033901.png
 메깅,물;땅,0.9,수염물고기,b,23.6,둔감;위험예지,영역 의식이 매우 강하여 외부의 적이 다가오면 격렬하게 지면을 울리며 덤벼든다.,339;미꾸리;340;메깅,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/034001.png
 가재군,물,0.6,건달,b,11.5,괴력집게;조가비갑옷,어떤 환경에도 적응하는 강한 생명력의 소유자다. 집은 먹이는 놓치지 않는다.,341;가재군;342;가재장군,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/034101.png
 가재장군,물;악,1.1,불량배,b,32.8,괴력집게;조가비갑옷,연못에 사는 다른 포켓몬을 집게로 집어 들어 연못 밖으로 내던져 버리는 난동꾼이다.,341;가재군;342;가재장군,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/034201.png
 오뚝군,땅;에스퍼,0.5,토우,u,21.5,부유,한 다리로 회전하면서 이동한다. 고대 유적에서 발견된 희귀한 포켓몬이다.,343;오뚝군;344;점토도리,https://data1.pokemonkorea.co.kr/newdata/pokedex/full/034301.png
